prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
189,1,2.0,guided,1,1,1,6.7389445304870605,30.7719,0.0076,"once ( kim ) begins to overplay the role of religion, politics, gender, sexuality, religion, religion and age, interestedand interested in"
189,0,4.0,unguided,0,1,0,7.048203945159912,,,"once ( kim ) begins to overplay the BILLJOUSE and, others, plays it entirely. is it every ( kim )"
189,0,4.0,guided,1,0,0,7.5804033279418945,31.852,0.0,"once ( kim ) begins to overplay the notion of In the words, he plays the notorious in the way, the a-, in"
189,1,4.0,unguided,0,0,0,7.048203945159912,,,"once ( kim ) begins to overplay the BILLJOUSE and, others, plays it entirely. is it every ( kim )"
189,1,4.0,guided,1,1,1,10.22687816619873,31.7377,0.0024,"once ( kim ) begins to overplay the significance of In that regard, it’s important away see the first the� the interested in"
198,1,-1.0,realtext,1,1,1,,,,"as the two leads, lathan and diggs are charming and have chemistry both as friends and lovers."
198,0,2.0,unguided,1,0,1,10.182360649108888,,,"as the two leads, lathan and diggs, is that a high, trimigori nkuni, chance they the two lead, fewer"
198,0,2.0,guided,0,1,0,7.814512729644775,31.8366,0.0,"as the two leads, lathan and diggs wereas the more last lead, lannathan diggs was and was the lead lead and by"
198,1,2.0,unguided,1,1,1,10.182360649108888,,,"as the two leads, lathan and diggs, is that a high, trimigori nkuni, chance they the two lead, fewer"
198,1,2.0,guided,0,0,1,5.190608501434326,28.0035,0.0081,"as the two leads, lathan and diggs, l, l, l m a, n l, o p, q r i, l"
198,0,4.0,unguided,1,0,1,10.182360649108888,,,"as the two leads, lathan and diggs, is that a high, trimigori nkuni, chance they the two lead, fewer"
198,0,4.0,guided,1,0,0,7.067005157470703,31.744,0.0008,"as the two leads, lathan and diggs, lead, lead, lead, lead, lead, lead lead, lead lead lead lead and and"
198,1,4.0,unguided,1,1,1,10.182360649108888,,,"as the two leads, lathan and diggs, is that a high, trimigori nkuni, chance they the two lead, fewer"
198,1,4.0,guided,1,1,1,4.491677284240723,24.0173,0.0542,"as the two leads, lathan and diggs,  as the two lead, lathan and diggs, with the two lead, l"
207,0,-1.0,realtext,0,1,0,,,,a by-the-numbers effort that won't do much to enhance the franchise.
207,0,2.0,unguided,0,1,1,6.030937194824219,,,a by-the-numbers effort that wo. wo. wo. the box and t oa well-crafted package that wo. wo.
207,0,2.0,guided,0,1,0,7.008009433746338,30.4178,0.0073,"a by-the-numbers effort that woefully understates picture of actual- and its is- with and with, not-of-face"
207,1,2.0,unguided,0,0,1,6.030937194824219,,,a by-the-numbers effort that wo. wo. wo. the box and t oa well-crafted package that wo. wo.
207,1,2.0,guided,1,1,1,8.334404945373535,30.4691,0.0074,"a by-the-numbers effort that woefully glosses some of the nuances and intric intric these of anda, and-a-t"
207,0,4.0,unguided,0,1,1,6.030937194824219,,,a by-the-numbers effort that wo. wo. wo. the box and t oa well-crafted package that wo. wo.
207,0,4.0,guided,0,1,0,7.584378719329834,30.4014,0.0103,"a by-the-numbers effort that woefully fails its in and fill- in- numbers,,, analysis, numbers, statistics and how"
207,1,4.0,unguided,0,0,1,6.030937194824219,,,a by-the-numbers effort that wo. wo. wo. the box and t oa well-crafted package that wo. wo.
207,1,4.0,guided,0,0,1,6.752175807952881,30.4163,0.0073,"a by-the-numbers effort that woefully underlformsresents its- and its-- with and without, well-of--"
216,1,-1.0,realtext,1,1,1,,,,it's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' 
216,0,2.0,unguided,1,0,1,5.997215747833252,,,"it's the chemistry between the women and the men, the minerals that make coal, or oil, or fuel for the power, the plants,"
216,0,2.0,guided,1,0,0,6.8324127197265625,30.8002,0.0,it's the chemistry between the women and the men. The stuff that exists in the so know and in to so know when it iss a
216,1,2.0,unguided,1,1,1,5.997215747833252,,,"it's the chemistry between the women and the men, the minerals that make coal, or oil, or fuel for the power, the plants,"
216,1,2.0,guided,1,1,1,4.038561820983887,25.5024,0.0251,it's the chemistry between the women and the men in the world that makes their mark on society.it's the chemistry between the men and
216,0,4.0,unguided,1,0,1,5.997215747833252,,,"it's the chemistry between the women and the men, the minerals that make coal, or oil, or fuel for the power, the plants,"
216,0,4.0,guided,1,0,0,6.400753021240234,31.0294,0.0,"it's the chemistry between the women and the men. ""One Is men womens's, the can to the other mens '"
216,1,4.0,unguided,1,1,1,5.997215747833252,,,"it's the chemistry between the women and the men, the minerals that make coal, or oil, or fuel for the power, the plants,"
216,1,4.0,guided,1,1,1,6.486832618713379,30.6534,0.0,"it's the chemistry between the women and the men in the way that makes a difference feel, and, a,, like it to make a"
225,0,-1.0,realtext,0,1,0,,,,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise.
225,0,2.0,unguided,0,1,0,7.763476848602295,,,"no one but a convict guilty of some truly heinous crimes such ‘indul’, ‘proviv’, ‘murder"
225,0,2.0,guided,0,1,0,6.183409690856934,29.4225,0.0,"no one but a convict guilty of some truly heinous crimes, not even one can of that, no one is a defender of justice, no one all"
225,1,2.0,unguided,0,0,0,7.763476848602295,,,"no one but a convict guilty of some truly heinous crimes such ‘indul’, ‘proviv’, ‘murder"
225,1,2.0,guided,0,0,0,6.468758583068848,29.3961,0.0,"no one but a convict guilty of some truly heinous acts. Not even one one of that, a one and a one of those, even at all"
225,0,4.0,unguided,0,1,0,7.763476848602295,,,"no one but a convict guilty of some truly heinous crimes such ‘indul’, ‘proviv’, ‘murder"
225,0,4.0,guided,0,1,0,8.649613380432129,31.2653,0.0,"no one but a convict guilty of some truly heinous crimes. The,� to hope that the ultimate convict that a is of was of� a was"
225,1,4.0,unguided,0,0,0,7.763476848602295,,,"no one but a convict guilty of some truly heinous crimes such ‘indul’, ‘proviv’, ‘murder"
225,1,4.0,guided,0,0,1,7.548966407775879,31.2653,0.0,"no one but a convict guilty of some truly heinous crimes. The,, the hope that the convict convict that a is of of of the a of"
234,0,-1.0,realtext,0,1,0,,,,"paid in full is so stale, in fact, that its most vibrant scene is one that uses clips from brian de palma's scarface."
234,0,2.0,unguided,0,1,0,5.803561210632324,,,"paid in full is so stale, in fact, it does not matter what you are being billed for the mistake, being billed for the error, billed"
234,0,2.0,guided,0,1,0,5.7487568855285645,31.2915,0.0,"paid in full is so stale, in fact, it is like an age old joke. Thanks for the article, but this weren't my last The"
234,1,2.0,unguided,0,0,0,5.803561210632324,,,"paid in full is so stale, in fact, it does not matter what you are being billed for the mistake, being billed for the error, billed"
234,1,2.0,guided,0,0,0,7.852017879486084,31.3858,0.0043,"paid in full is so stale, in fact, and is paid in full ispaid in full for good long, since this isn a we full of"
234,0,4.0,unguided,0,1,0,5.803561210632324,,,"paid in full is so stale, in fact, it does not matter what you are being billed for the mistake, being billed for the error, billed"
234,0,4.0,guided,0,1,0,6.529328346252441,31.8129,0.0,"paid in full is so stale, in fact, it is feels like an old one was paid for... full, in fact, was it a a"
234,1,4.0,unguided,0,0,0,5.803561210632324,,,"paid in full is so stale, in fact, it does not matter what you are being billed for the mistake, being billed for the error, billed"
234,1,4.0,guided,0,0,0,5.467026233673096,31.4134,0.0008,"paid in full is so stale, in fact, and so..paid in full, stale, and,, and,. Paid in full is"
243,1,-1.0,realtext,1,1,1,,,,"it just may inspire a few younger moviegoers to read stevenson's book, which is a treasure in and of itself."
243,0,2.0,unguided,1,0,1,7.57814884185791,,,"it just may inspire a few younger moviegoers to change their minds, a young researcher has suggested that 2 in 3 year 5 are being rude or disrespectful"
243,0,2.0,guided,1,0,0,7.724936008453369,31.6826,0.0,"it just may inspire a few younger moviegoers to get into more of a movie of their younger, just in the first year just of that second movie"
243,1,2.0,unguided,1,1,1,7.57814884185791,,,"it just may inspire a few younger moviegoers to change their minds, a young researcher has suggested that 2 in 3 year 5 are being rude or disrespectful"
243,1,2.0,guided,1,1,1,6.5185866355896,30.2486,0.0037,"it just may inspire a few younger moviegoers to change their mind about a movie they would didn the see in the first place, -a movie"
243,0,4.0,unguided,1,0,1,7.57814884185791,,,"it just may inspire a few younger moviegoers to change their minds, a young researcher has suggested that 2 in 3 year 5 are being rude or disrespectful"
243,0,4.0,guided,0,1,0,7.672906398773193,32.0,0.0,"it just may inspire a few younger moviegoers to go to a- and for a's to the- are as not in,  that, that"
243,1,4.0,unguided,1,1,1,7.57814884185791,,,"it just may inspire a few younger moviegoers to change their minds, a young researcher has suggested that 2 in 3 year 5 are being rude or disrespectful"
243,1,4.0,guided,1,1,1,8.826961517333984,31.9813,0.0,"it just may inspire a few younger moviegoers to go to a- and and- their movies movies- they as. in,  that, that"
252,1,-1.0,realtext,1,1,1,,,,"it's a much more emotional journey than what shyamalan has given us in his past two movies, and gibson, stepping in for bruce willis, is the perfect actor to ta"
252,0,2.0,unguided,1,0,1,7.587735176086426,,,"it's a much more emotional journey than what 'you' can hope to experience.Hermione, I think she struggled with 'you' slightly"
252,0,2.0,guided,1,0,0,7.974947452545166,31.0741,0.0074,it's a much more emotional journey than what we’ve really seen there’s no been a great more of 'em on there
252,1,2.0,unguided,1,1,1,7.587735176086426,,,"it's a much more emotional journey than what 'you' can hope to experience.Hermione, I think she struggled with 'you' slightly"
252,1,2.0,guided,1,1,0,5.009995460510254,31.0119,0.0,it's a much more emotional journey than what we're going through. We really see it's a case of'take it'and carry it
252,0,4.0,unguided,1,0,1,7.587735176086426,,,"it's a much more emotional journey than what 'you' can hope to experience.Hermione, I think she struggled with 'you' slightly"
252,0,4.0,guided,1,0,0,7.047904968261719,31.4952,0.0,it's a much more emotional journey than what the have of your to's fro's are too..'s'sit is
252,1,4.0,unguided,1,1,1,7.587735176086426,,,"it's a much more emotional journey than what 'you' can hope to experience.Hermione, I think she struggled with 'you' slightly"
252,1,4.0,guided,1,1,0,7.434107303619385,30.5605,0.0196,"it's a much more emotional journey than what we’ve seen, that’s alwayss a great'it's a the"
261,0,-1.0,realtext,0,1,0,,,,serving sara doesn't serve up a whole lot of laughs.
261,0,2.0,unguided,0,1,0,9.348512649536133,,,serving sara doesn't serve up a whole new living legacy Eva Torres. Quit trying my daughters to be Ro.U.S.R.
261,0,2.0,guided,0,1,1,3.9396393299102783,16.8562,0.223,serving sara doesn't serve up a whole load of S.S.S.S.S.S.S.S.S.
261,1,2.0,unguided,0,0,0,9.348512649536133,,,serving sara doesn't serve up a whole new living legacy Eva Torres. Quit trying my daughters to be Ro.U.S.R.
261,1,2.0,guided,0,0,0,6.988816738128662,31.5704,0.0031,serving sara doesn't serve up a whole different of of of sara does nt serve up a whole meal as thanara sara serves
261,0,4.0,unguided,0,1,0,9.348512649536133,,,serving sara doesn't serve up a whole new living legacy Eva Torres. Quit trying my daughters to be Ro.U.S.R.
261,0,4.0,guided,0,1,0,6.955650329589844,28.1562,0.0226,serving sara doesn't serve up a whole variety of dishware at  .I.L.E.S.R.I.
261,1,4.0,unguided,0,0,0,9.348512649536133,,,serving sara doesn't serve up a whole new living legacy Eva Torres. Quit trying my daughters to be Ro.U.S.R.
261,1,4.0,guided,0,0,1,7.848758220672607,31.9674,0.0,"serving sara doesn't serve up a whole lot of there you are . service ,, serves serves to provide, service provides a service"
270,1,-1.0,realtext,1,1,1,,,,"if you can stomach the rough content, it's worth checking out for the performances alone."
270,0,2.0,unguided,1,0,0,8.507757186889648,,,"if you can stomach the rough content, it's near to your feet. The other submarine would be amphibious airstripSeung, Jon bat"
270,0,2.0,guided,1,0,1,5.318280220031738,30.2894,0.0,"if you can stomach the rough content, it 'll be you the something. the you 'll be the victim all the time of the game."
270,1,2.0,unguided,1,1,0,8.507757186889648,,,"if you can stomach the rough content, it's near to your feet. The other submarine would be amphibious airstripSeung, Jon bat"
270,1,2.0,guided,1,1,1,5.198532104492188,28.9876,0.0285,"if you can stomach the rough content, it's that you've got a movie you ought to be able to enjoy. That is the same thing"
270,0,4.0,unguided,1,0,0,8.507757186889648,,,"if you can stomach the rough content, it's near to your feet. The other submarine would be amphibious airstripSeung, Jon bat"
270,0,4.0,guided,1,0,1,7.427128791809082,30.0549,0.0,"if you can stomach the rough content, it's so than be-, And it shouldn't be, way it-'s be is and it"
