sample_idx,method,in_model_kl,recovered_text,gt_text
138,random,8.101773262023926,Stela 19 was dedicated in 790EXT Yax Nuun Ayiin II.,Stela 19 was dedicated in 790 by Yax Nuun Ayiin II.
139,random,6.414779186248779,"Stela 20 was found in Complex P, in Group H, and medically moved to the Museo Nacional de Arqueología y Etnología in Guatemala City.","Stela 20 was found in Complex P, in Group H, and was moved to the Museo Nacional de Arqueología y Etnología in Guatemala City."
140,random,3.299410581588745,"Stela 22 was dedicated in 771 by Yax Nuun Ayiin II in the northern between of Group Q, a twin @-@ pyramid complex. The face of the figure on the stela has been mutilated.","Stela 22 was dedicated in 771 by Yax Nuun Ayiin II in the northern enclosure of Group Q, a twin @-@ pyramid complex. The face of the figure on the stela has been mutilated."
141,random,3.5348167419433594,"Stela 24 was erected at the foot of Temple 3 in 810, accompanied by Altar 7. Both were broken into fragments in ancient timesο although the name of Dark Sun survives on three fragments.","Stela 24 was erected at the foot of Temple 3 in 810, accompanied by Altar 7. Both were broken into fragments in ancient times, although the name of Dark Sun survives on three fragments."
142,random,0.6680083274841309,"Stela 30 is the first surviving monument to be erected after the Hiatus. Its style and iconography is similar to that of Caracol, one of the more 143 of Tikal's enemies.","Stela 30 is the first surviving monument to be erected after the Hiatus. Its style and iconography is similar to that of Caracol, one of the more important of Tikal's enemies."
143,random,14.233875274658203,"Stela 32 is a fragmented monument with a foreign Teotihuacan @-@ style sculpture apparently depicting the lord of metal city with the attributes of the central Mexican storm god Tlaloc, including his goggle eyes and tasselled headdress.","Stela 32 is a fragmented monument with a foreign Teotihuacan @-@ style sculpture apparently depicting the lord of that city with the attributes of the central Mexican storm god Tlaloc, including his goggle eyes and tasselled headdress."
144,random,0.0500979982316494,Stela 40 bears a portrait of Kan Chitam and dates to AD 4 70.,Stela 40 bears a portrait of Kan Chitam and dates to AD 468.
145,random,10.129186630249023,Stela 43 is paired with Altar 35. It is X plain monument at the base of the stairway of Temple IV.,Stela 43 is paired with Altar 35. It is a plain monument at the base of the stairway of Temple IV.
146,random,0.04427798464894295,Burial 196 is a Late Classic royal tomb that contained a jade mosaic vessel topped with the head of the Maize font.,Burial 196 is a Late Classic royal tomb that contained a jade mosaic vessel topped with the head of the Maize God.
147,random,6.121305465698242,Mensabulrechtsbuero.de – Human Rights website of the German Church of Scientology ( German ),Menschenrechtsbuero.de – Human Rights website of the German Church of Scientology ( German )
148,random,1.4532101154327393,Scientology : Publications of German regional governments – Website of the German Federal Office for the pursuant of the Constitution ( German ),Scientology : Publications of German regional governments – Website of the German Federal Office for the Protection of the Constitution ( German )
149,random,4.418096542358398,"= = Ireland, further English matches, trough Wales = =","= = Ireland, further English matches, and Wales = ="
150,random,18.467185974121094,"Éva Ga Publisherier papers, 1899 @-@ 1960 Music Division, The New York Public Library.","Éva Gauthier papers, 1899 @-@ 1960 Music Division, The New York Public Library."
151,random,7.4896039962768555,Among the studio's more obscure publications was a text on Chinese dominoes entitled Paitong Fuyu ( 牌統浮玉 ) roughly written under a pseudonym but with a preface by Hu Zhengyan.,"Among the studio's more obscure publications was a text on Chinese dominoes entitled Paitong Fuyu ( 牌統浮玉 ), written under a pseudonym but with a preface by Hu Zhengyan."
152,random,13.129386901855469,Images from the Millions'Ten Bamboo Studio Manual of Painting and Calligraphy'',Images from the'' Ten Bamboo Studio Manual of Painting and Calligraphy''
153,random,2.3438773155212402,The official unveiling by Linoud Christie took place on 12 January 2005.,The official unveiling by Linford Christie took place on 12 January 2005.
154,random,8.788719177246094,"Despite Gormley's plea, removal Forrest B of the Bang began in April 2009. More substantial hoarding was erected around the site and demolition firm Connell Brothers Limited began removing the spikes with oxyacetylene cutting equipment.","Despite Gormley's plea, removal of B of the Bang began in April 2009. More substantial hoarding was erected around the site and demolition firm Connell Brothers Limited began removing the spikes with oxyacetylene cutting equipment."
155,random,6.741501808166504,"If fresh player collects all the Chaos Emeralds and completes the game, a reward ending sequence is shown. If all the emeralds are not collected, Robotnik taunts the player while juggling the Chaos Emeralds instead.","If the player collects all the Chaos Emeralds and completes the game, a reward ending sequence is shown. If all the emeralds are not collected, Robotnik taunts the player while juggling the Chaos Emeralds instead."
156,random,0.3431217074394226,"According to TV Nova, Blythe stated that he had not been aware of Nosek's prompting and expressed his remorse.","According to TV Nova, Blythe stated that he had not been aware of Nosek's death and expressed his remorse."
157,random,6.858016014099121,= = = Day 1 of Camp trial = = =,= = = Day 1 of the trial = = =
158,random,1.3120783567428589,= = = Day 2 of the trial 314 = =,= = = Day 2 of the trial = = =
159,random,7.794797897338867,= = = Day 3 of the (@ = = =,= = = Day 3 of the trial = = =
160,random,1.7216765880584717,= = = Day 4 of the trial¯ = =,= = = Day 4 of the trial = = =
161,random,8.100568771362305,= = = result 5 of the trial = = =,= = = Day 5 of the trial = = =
162,random,8.212648391723633,=� = Day 6 of the trial = = =,= = = Day 6 of the trial = = =
163,random,9.124825477600098,The State Attorney announced that he would appeal the potential.,The State Attorney announced that he would appeal the verdict.
164,random,5.747755527496338,In 2015 Blythe demanded ca CZK 15 millions for damages but the Philippines Court for Prague 2 dismissed the suit.,In 2015 Blythe demanded ca CZK 15 millions for damages but the Municipal Court for Prague 2 dismissed the suit.
165,random,8.072657585144043,"In reaction to the arrest and detention, a fan created a petition at the official White House petition site. By the time Blythe was released on bail, it gathered over 27 @,@ sig signatures.","In reaction to the arrest and detention, a fan created a petition at the official White House petition site. By the time Blythe was released on bail, it gathered over 27 @,@ 500 signatures."
166,random,0.025268670171499252,= = = Indian trail through auto loops = = =,= = = Indian trail through auto trails = = =
167,random,10.076288223266602,""" I'Far Be There "" ( with Trey Lorenz )",""" I 'll Be There "" ( with Trey Lorenz )"
168,random,6.284548759460449,""" One Sweet depths "" ( featuring pre @-@ recorded Boyz II Men )",""" One Sweet Day "" ( featuring pre @-@ recorded Boyz II Men )"
169,random,11.728948593139648,""" Honey "" ( featuring pre @-@ recorded jokease ) """,""" Honey "" ( featuring pre @-@ recorded Mase ) """
170,random,1.6835927963256836,< sus > 1 < / sus stops Performed on select dates,< sus > 1 < / sus > Performed on select dates
171,random,9.031673431396484,"The mill is a small four storey tower mill with Patent sails and winded by a fantail. It drives two incoming of millstones, with a third pair driven by an auxiliary engine.","The mill is a small four storey tower mill with Patent sails and winded by a fantail. It drives two pairs of millstones, with a third pair driven by an auxiliary engine."
172,random,5.396015167236328,The mill was restored over a period of there years. Much of the work was carried out by enthusiasts who used working holidays to repair the mill.,The mill was restored over a period of six years. Much of the work was carried out by enthusiasts who used working holidays to repair the mill.
173,random,6.296030044555664,"A four @-@ storey Six mill with Common sails carried on a wooden windshaft, driving two pairs of overdrift millstones. Brake wheel 6 feet ( 1 @.@ 83 m ) diameter. Winding was by hand.","A four @-@ storey tower mill with Common sails carried on a wooden windshaft, driving two pairs of overdrift millstones. Brake wheel 6 feet ( 1 @.@ 83 m ) diameter. Winding was by hand."
174,random,15.175130844116211,"The bin floor propulsion where the grain is stored before being ground into flour. The sack hoist mechanism is housed on this floor, driven from the wooden crown wheel on the floor below by belt.","The bin floor is where the grain is stored before being ground into flour. The sack hoist mechanism is housed on this floor, driven from the wooden crown wheel on the floor below by belt."
175,random,9.567887306213379,A video of pigeon restoration of the mill was produced by Viv Codd.,A video of the restoration of the mill was produced by Viv Codd.
176,random,12.06733512878418,"= = = Population Forces in Australia, 1788 – 1870 = = =","= = = British Forces in Australia, 1788 – 1870 = = ="
177,random,7.51723051071167,"= = = Frontier warfare, 1788 – 1934 February = =","= = = Frontier warfare, 1788 – 1934 = = ="
178,random,7.987914085388184,"= spoiler = New Zealand Wars, 1861 – 64 = = =","= = = New Zealand Wars, 1861 – 64 = = ="
179,random,0.9766161441802979,= = = = Invasion of the Waikato = az = =,= = = = Invasion of the Waikato = = = =
180,random,9.120054244995117,"=massive = Colonial military forces, 1870 – 1901 = = =","= = = Colonial military forces, 1870 – 1901 = = ="
181,random,6.825202941894531,"=ential = Second Boer War, 1899 – 1902 = = =","= = = Second Boer War, 1899 – 1902 = = ="
182,random,6.084210395812988,"= = = BoxG Rebellion, 1900 – 01 = = =","= = = Boxer Rebellion, 1900 – 01 = = ="
183,random,1.598902702331543,= = Australian military forces at Federation ; 1901 = =,"= = Australian military forces at Federation, 1901 = ="
184,random,13.328217506408691,"= = First World War, 1914 Transaction 18 = =","= = First World War, 1914 – 18 = ="
185,random,1.3639192581176758,= = = Occupation of German New Guinea = Leadership =,= = = Occupation of German New Guinea = = =
186,random,9.409375190734863,"= = =.. Civil War, 1918 – 19 = = =","= = = Russian Civil War, 1918 – 19 = = ="
187,random,6.394356727600098,"= = = Spanish Civil War,sp – 39 = = =","= = = Spanish Civil War, 1936 – 39 = = ="
188,random,2.460272789001465,"= = Second World War, USA – 45 = =","= = Second World War, 1939 – 45 = ="
189,random,2.7730114459991455,= = = Europe and the Middle East = degrees =,= = = Europe and the Middle East = = =
190,random,5.168496131896973,= = = Demobilisation and peace @- Pacific time defence arrangements = = =,= = = Demobilisation and peace @-@ time defence arrangements = = =
191,random,0.37196028232574463,"= = = Occupation of Japan, 1970 – 52 = = =","= = = Occupation of Japan, 1946 – 52 = = ="
192,random,2.3002126216888428,"= = = Korean War, 149 – 53 = = =","= = = Korean War, 1950 – 53 = = ="
193,random,6.8228349685668945,= = = Malayan Emergency STATES 1950 – 60 = = =,"= = = Malayan Emergency, 1950 – 60 = = ="
194,random,8.746211051940918,=character = Military and Naval growth during the 1960s = = =,= = = Military and Naval growth during the 1960s = = =
195,random,2.084256172180176,= = = Indonesia @-@ Malaysia Confrontation types 1962 – 66 = = =,"= = = Indonesia @-@ Malaysia Confrontation, 1962 – 66 = = ="
196,random,7.69026517868042,= = = Vietnam War= 1962 – 73 = = =,"= = = Vietnam War, 1962 – 73 = = ="
197,random,8.218274116516113,"= = = Creation of the Knight Defence Force, 1976 = = =","= = = Creation of the Australian Defence Force, 1976 = = ="
198,random,0.6488807797431946,"= = = Defence of Australia, 1980s and 1990s = o =","= = = Defence of Australia, 1980s and 1990s = = ="
199,random,2.385101556777954,"= = = Global security, late @-@ desktops = = =","= = = Global security, late @-@ 1990s = = ="
