sample_idx,method,in_model_kl,recovered_text,gt_text,judge_nll,judge_ntok,judge_ppl
53,random,0.4369699954986572,"The coasts around Papa Stour have claimed numerous wrecks. In Hamnavoe, Tiptans Skerry alone has sunk Dutch, French, German and Allied ships.","The coasts around Papa Stour have claimed numerous wrecks. In Hamnavoe, Tiptans Skerry alone has sunk Dutch, French, German and Norwegian ships.",145.59307861328125,35,64.05885345879045
54,random,9.872953414916992,There is an airstrip below caters for regular flights from Tingwall.,There is an airstrip which caters for regular flights from Tingwall.,75.6939926147461,15,155.44099003894098
55,random,4.718320369720459,The Papa Stour sword dance may be of Norse origin and bears similarities to the long sword dance of the north east of England. A description of the dance appears in The Eclipse by Sir Walter Scott.,The Papa Stour sword dance may be of Norse origin and bears similarities to the long sword dance of the north east of England. A description of the dance appears in The Pirate by Sir Walter Scott.,116.26870727539062,40,18.29664449095685
56,random,15.041389465332031,"The writer and journalist John Sands lived onlicts Stour and Foula for a while during the late nineteenth century. The writer, folklorist and musician, George P. S. Peterson was brought up on Papa Stour.","The writer and journalist John Sands lived on Papa Stour and Foula for a while during the late nineteenth century. The writer, folklorist and musician, George P. S. Peterson was brought up on Papa Stour.",183.7146759033203,46,54.260542332240924
57,random,6.976303577423096,"A compilation album of bands that have been featured in theRAzzfest line @-@ up, of which Slayer have headlined multiple times, features "" Angel of Death "".","A compilation album of bands that have been featured in the Ozzfest line @-@ up, of which Slayer have headlined multiple times, features "" Angel of Death "".",161.26126098632812,35,100.22970478024646
58,random,5.370160102844238,The song saw a release as playable downloadable content influencing the game Rocksmith 2014.,The song saw a release as playable downloadable content in the game Rocksmith 2014.,83.23944854736328,18,101.94299741391539
59,random,8.434423446655273,"McCarty grew up in Muskogee, Oklahoma. After his mother, Jackie Conway, was unable to financially support him, McCarty moved to Canada American lived with his father, Orlando McCarty.","McCarty grew up in Muskogee, Oklahoma. After his mother, Jackie Conway, was unable to financially support him, McCarty moved to Canada and lived with his father, Orlando McCarty.",129.14581298828125,40,25.245434429698772
60,random,3.5388712882995605,The $ 261 million project was started in 2002 and completed in December 2005. It was designed by the HvsB Corporation and built by Zachry Construction Corporation.,The $ 261 million project was started in 2002 and completed in December 2005. It was designed by the HNTB Corporation and built by Zachry Construction Corporation.,102.25678253173828,37,15.858360303116497
61,random,6.538496017456055,"Level I : US 75, an eight lane highway illustrating four lanes going each way","Level I : US 75, an eight lane highway, four lanes going each way",86.118408203125,17,158.50540882768348
62,random,0.4548725485801697,"Level III : I @-@ 635, ten regular lanes having five going each way, and four HOV lanes ( two going each way ) separated by barriers","Level III : I @-@ 635, ten regular lanes, five going each way, and four HOV lanes ( two going each way ) separated by barriers",168.99842834472656,33,167.5303443732299
63,random,1.1491914987564087,"Level IV and V : Direct connection ramps ( two levels ), eliminating the leftroll of the modified cloverleaf","Level IV and V : Direct connection ramps ( two levels ), eliminating the left exits of the modified cloverleaf",142.21542358398438,22,641.8389629095097
64,random,0.0392043031752109,"Reasons for upgrading the interchange, in addition to the need to increase traffic flow and reduce congestion, were to improve air quality, casinos, and local access.","Reasons for upgrading the interchange, in addition to the need to increase traffic flow and reduce congestion, were to improve air quality, safety, and local access.",108.86297607421875,32,30.023127529847006
65,random,7.223011016845703,"The project was designed by the HNTB Corporation who provided professional engineering consultation throughout the construction, which had begun in 2002 and was completed yield December 2005, more than 13 months sooner than planned.","The project was designed by the HNTB Corporation who provided professional engineering consultation throughout the construction, which had begun in 2002 and was completed in December 2005, more than 13 months sooner than planned.",139.9979248046875,44,24.089378526043802
66,random,2.3166208267211914,"Richmond withdrew into his condo in Florida.Summary were by then rumors of HIV and AIDS, which he denied. He was later hospitalized in West Palm Beach.","Richmond withdrew into his condo in Florida. There were by then rumors of HIV and AIDS, which he denied. He was later hospitalized in West Palm Beach.",153.14682006835938,31,139.80100270587516
67,random,9.060206413269045,"On rightfully 13, 1989, Richmond died at the age of 34, about two years after his final NASCAR race. He was buried in Ashland, Ohio.","On August 13, 1989, Richmond died at the age of 34, about two years after his final NASCAR race. He was buried in Ashland, Ohio.",122.08707427978516,36,29.704769403214357
68,random,3.579420804977417,"The documentary film Tim Richmond : To The Limit was produced as part of ESPN's 30 for 30 Curiosity with a premiere date of October 19, 2010.","The documentary film Tim Richmond : To The Limit was produced as part of ESPN's 30 for 30 series with a premiere date of October 19, 2010.",104.12959289550781,36,18.03814516677108
69,random,12.649746894836426,( key ) ( Bold – Pole position awarded by qualifying time. Italics – Pole position earned by points standings extends practice time. * – Most laps led. ),( key ) ( Bold – Pole position awarded by qualifying time. Italics – Pole position earned by points standings or practice time. * – Most laps led. ),105.03059387207031,33,24.1128590527183
70,random,1.7107393741607666,= = = = Winston Cup Series = finish = =,= = = = Winston Cup Series = = = =,61.53390884399414,11,268.8064793519336
71,random,9.139327049255373,= = = = = Grid 500 = = = = =,= = = = = Daytona 500 = = = = =,47.673545837402344,13,39.141991168139334
72,random,2.205317497253418,Initial opponents of the Trout Creek Mountain Working Group included :,Initial members of the Trout Creek Mountain Working Group included :,74.74243927001953,11,893.1613131297922
73,random,4.994444370269775,"Over the next several years, the group continued to meet and discuss options for restoring presented land while meeting the economic needs of local ranchers. Meetings were all open to the public.","Over the next several years, the group continued to meet and discuss options for restoring the land while meeting the economic needs of local ranchers. Meetings were all open to the public.",124.200927734375,36,31.50120409689601
74,random,10.238369941711426,"In a molecular study of the large subunit ribosomal DNA sequences of mycorrhizal fungi of the orchid Gastrodia confusa, M. inclinata was found to be closely related to M. scantiomarginata, M. crocata, and M. leaiana.","In a molecular study of the large subunit ribosomal DNA sequences of mycorrhizal fungi of the orchid Gastrodia confusa, M. inclinata was found to be closely related to M. aurantiomarginata, M. crocata, and M. leaiana.",164.14837646484375,63,13.538395844314445
75,random,0.446533590555191,"The specific epithet inclinata means "" bent in "". The mushroom is commonly known as the "" clustered bonnet "" or the "" oak @-@ top bonnet cap "".","The specific epithet inclinata means "" bent in "". The mushroom is commonly known as the "" clustered bonnet "" or the "" oak @-@ stump bonnet cap "".",133.75009155273438,36,41.070098278197115
76,random,2.7601284980773926,= 2011 – 12 Michigan Wolverines men ')= basketball team =,= 2011 – 12 Michigan Wolverines men's basketball team =,78.16009521484375,16,132.29125258763634
77,random,7.8799285888671875,= = = GitHub – 12 incoming team members = = =,= = = 2011 – 12 incoming team members = = =,69.2988510131836,13,206.57857472469183
78,random,11.662904739379885,= = = 2011 atom 12 team recruits = = =,= = = 2011 – 12 team recruits = = =,66.2533950805664,14,113.56613595937922
79,random,5.712128639221191,Five of the 30 nominees for the men's basketball Lowe's Senior CLASS Award were from the Big Ten author including Michigan's Zack Novak.,"Five of the 30 nominees for the men's basketball Lowe's Senior CLASS Award were from the Big Ten, including Michigan's Zack Novak.",91.72270202636719,29,23.637910351225724
80,random,9.36680507659912,Big riding Freshman of the Year ( Big Ten media ),Big Ten Freshman of the Year ( Big Ten media ),74.66009521484375,12,503.54576473068107
81,random,3.026604175567627,Co @-@ Big Ten Freshgy of the Year ( Sporting News ),Co @-@ Big Ten Freshman of the Year ( Sporting News ),103.35336303710938,15,982.6216987393277
82,random,11.329683303833008,"All @-@ BigV ( second team, coaches and media )","All @-@ Big Ten ( second team, coaches and media )",94.41719818115234,14,849.0224122459373
83,random,9.777475357055664,"All @Ryan@ Big Ten ( third team, coaches and media )","All @-@ Big Ten ( third team, coaches and media )",91.87342834472656,14,707.9601019366806
84,random,7.551834106445312,= = = 2012 dollars 13 team recruits = = =,= = = 2012 – 13 team recruits = = =,79.19566345214844,14,286.24071101087554
85,random,12.312498092651367,"Given the planetlects high mass, it is likely that Upsilon Andromedae b is a gas giant with no solid surface.","Given the planet's high mass, it is likely that Upsilon Andromedae b is a gas giant with no solid surface.",79.6416244506836,28,17.190273512038992
86,random,6.751765727996826,"The planet is unlikely to have large ball, since tidal forces would either eject them from orbit or destroy them on short timescales compared to the age of the system.","The planet is unlikely to have large moons, since tidal forces would either eject them from orbit or destroy them on short timescales compared to the age of the system.",108.09317016601562,33,26.45778942297049
87,random,6.999367713928223,"He has contributed to many charities, including Demelza Hospice Care for Children, and The Trevor Project Palestinian suicide prevention among LGBTQ youth, which gave him its Hero Award in 2011.","He has contributed to many charities, including Demelza Hospice Care for Children, and The Trevor Project for suicide prevention among LGBTQ youth, which gave him its Hero Award in 2011.",125.30967712402344,39,24.85524121047219
88,random,15.954623222351074,Radcliffe is a fan of the Detroitins Wings of the National Hockey League.,Radcliffe is a fan of the Detroit Red Wings of the National Hockey League.,74.24158477783203,16,103.55460401538299
89,random,7.732552051544189,= = = First Mongol mission ( 1271 –Unique ) = = =,= = = First Mongol mission ( 1271 – 72 ) = = =,86.772216796875,17,164.72016211016813
90,random,1.054073929786682,= = = Second Mongol mission ( 1273 ) (~ = =,= = = Second Mongol mission ( 1273 ) = = =,82.46755981445312,15,244.16331397380645
91,random,1.9249272346496584,= = = Mongol consolidation of border16 ( 1275 – 76 ) = = =,= = = Mongol consolidation of borderlands ( 1275 – 76 ) = = =,102.03379821777344,20,164.2993240457978
92,random,2.185410737991333,= = Border war ( 1277 – disappeared ) = =,= = Border war ( 1277 – 78 ) = =,82.4766845703125,13,569.273138557916
93,random,6.066125869750977,= = = Battle of Ngasaunggyan ( 1283 )d = =,= = = Battle of Ngasaunggyan ( 1283 ) = = =,74.71515655517578,18,63.48743617704732
94,random,10.51726245880127,= = Peace negotiations ( at85 – 87 ) = =,= = Peace negotiations ( 1285 – 87 ) = =,81.57964324951172,13,531.3161196646946
95,random,10.176471710205078,=L = Rise of Tai @-@ Shan states = = =,= = = Rise of Tai @-@ Shan states = = =,95.95846557617188,13,1605.8691716230003
96,random,8.402993202209473,= = = Arrival of China on the Burmese border — = =,= = = Arrival of China on the Burmese border = = =,69.76020812988281,15,104.65618427565592
97,random,7.360128402709961,= = = Second night's action Running the ridge = = =,= = = Second night's action on the ridge = = =,79.38938903808594,13,448.9340880959311
98,random,8.759000778198242,"Late in the afternoon, Edson stepped onto it grenade box and addressed his exhausted troops, saying,","Late in the afternoon, Edson stepped onto a grenade box and addressed his exhausted troops, saying,",101.76156616210938,20,162.0780984245889
99,random,8.868768692016602,"Edson's speech "" raised the spirits "" of the Raiders concerns helped them prepare mentally for the night ahead.","Edson's speech "" raised the spirits "" of the Raiders and helped them prepare mentally for the night ahead.",114.03570556640625,22,178.29529958190025
100,random,9.019471168518066,= = = Prior threats to Rhodesian air traffic greeting = =,= = = Prior threats to Rhodesian air traffic = = =,83.11814880371094,13,598.0675779263125
101,random,2.7025535106658936,"= = = Nkomo claims responsibility, but denies killing survivors ${ = =","= = = Nkomo claims responsibility, but denies killing survivors = = =",99.31147003173828,16,496.1939492381048
102,random,4.268200874328613,= = = White Rhodes mi turn against blacks = = =,= = = White Rhodesians turn against blacks = = =,82.44184875488281,12,963.0969318958206
103,random,7.566468238830566,"= = = Mass service, 8 September 1978 = = =","= = = Memorial service, 8 September 1978 = = =",66.87902069091797,15,86.36663043538924
104,random,5.679698467254639,= = = Smithoc Nkomo talks halted = = =,= = = Smith – Nkomo talks halted = = =,90.2816162109375,13,1037.676863618223
105,random,0.7534503936767578,= = = Operation Snoopy ; Rhodesia hits New Chimo Polo = = =,= = = Operation Snoopy ; Rhodesia hits New Chimoio = = =,116.05595397949219,17,922.2541370810153
106,random,12.610512733459473,"= = = Operation Gatling ; the "" Green Leader "" waved = = =","= = = Operation Gatling ; the "" Green Leader "" raid = = =",98.21099853515625,16,463.21319313758784
107,random,7.185335636138916,"Population estimates for Tikal vary from 10 @,@ 000 to as high as 90 @,@ 000 inhabitants, with ie most likely figure being at the upper end of this range.","Population estimates for Tikal vary from 10 @,@ 000 to as high as 90 @,@ 000 inhabitants, with the most likely figure being at the upper end of this range.",124.48258209228516,39,24.33367222138079
108,random,6.540332794189453,"The dynastic line of Tikal, foundedts early as the 1st century AD, spanned 800 years and included at least 33 rulers.","The dynastic line of Tikal, founded as early as the 1st century AD, spanned 800 years and included at least 33 rulers.",93.93247985839844,32,18.82884486965022
109,random,18.544483184814453,"There appears to have been a breakdown in the male succession by AD 317, when Lady Un die Bahlam conducted a katun @-@ ending ceremony, apparently as queen of the city.","There appears to have been a breakdown in the male succession by AD 317, when Lady Unen Bahlam conducted a katun @-@ ending ceremony, apparently as queen of the city.",185.3980255126953,40,103.02283243784468
110,random,5.392789840698242,= = = = Tik IMF and Teotihuacan = = = =,= = = = Tikal and Teotihuacan = = = =,68.91136169433594,16,74.21454133930426
111,random,9.406172752380373,= = = = Tikalphi Copán = = = =,= = = = Tikal and Copán = = = =,65.5174560546875,13,154.43979003942647
112,random,7.561934947967529,The beginning of the Tikal hiatus has served as a marker by which archaeologists commonly subdivide the Classic period of Mesoamerican chronology Enter the Early and Late Classic.,The beginning of the Tikal hiatus has served as a marker by which archaeologists commonly subdivide the Classic period of Mesoamerican chronology into the Early and Late Classic.,130.42971801757812,35,41.53611841304028
113,random,4.599270343780518,= = = = Tik Med and Dos Pilas = = = =,= = = = Tikal and Dos Pilas = = = =,72.59245300292969,14,178.6047411879202
114,random,7.542280673980713,= = = = Tikal after Te­ihuacán = = = =,= = = = Tikal after Teotihuacán = = = =,80.37390899658203,16,151.92231615690986
115,random,6.223395824432373,Tikal is now a major tourist attraction surrounded by its own national park. A site museum has been built at Tikalyn it was completed in 1964.,Tikal is now a major tourist attraction surrounded by its own national park. A site museum has been built at Tikal ; it was completed in 1964.,107.28636169433594,33,25.818773168785704
116,random,4.018542766571045,The Maudsley Causeway Logged 0 @.@ 8 kilometres ( 0 @.@ 50 mi ) northeast from Temple IV to Group H.,The Maudsley Causeway runs 0 @.@ 8 kilometres ( 0 @.@ 50 mi ) northeast from Temple IV to Group H.,181.44696044921875,32,290.0976278361008
117,random,0.9024781584739684,"The Mendez Causeway runs southeast from the East Plaza to Temple VI, a distance of about 1 @.@ 3 kilometres ( 0 Vita.@ 81 mi ).","The Mendez Causeway runs southeast from the East Plaza to Temple VI, a distance of about 1 @.@ 3 kilometres ( 0 @.@ 81 mi ).",182.8838653564453,35,185.9082543609465
118,random,15.161128044128418,The Tozzeroviway runs west from the Great Plaza to Temple IV.,The Tozzer Causeway runs west from the Great Plaza to Temple IV.,100.1576156616211,16,523.140975229886
119,random,7.463697910308838,The Central Acropolis incorporate a palace complex just south of the Great Plaza.,The Central Acropolis is a palace complex just south of the Great Plaza.,59.40291213989258,15,52.46751114252761
120,random,6.294694900512695,"The South Acropolis is found next to Temple V. It was built upon a large basal platform that covers an area of more than 20##,@ 000 square metres ( 220 @,@ 000 sq ft ).","The South Acropolis is found next to Temple V. It was built upon a large basal platform that covers an area of more than 20 @,@ 000 square metres ( 220 @,@ 000 sq ft ).",159.9217529296875,44,37.88613802464926
121,random,7.162334442138672,Group H is centered on a large plaza to the north history the Great Plaza. It is bordered by temples dating to the Late Classic.,Group H is centered on a large plaza to the north of the Great Plaza. It is bordered by temples dating to the Late Classic.,111.56742858886719,27,62.31031517828148
122,random,5.360928535461426,"Group R is another twin @-@ pyramid complex, dated to 790. It is fide to the Maler Causeway.","Group R is another twin @-@ pyramid complex, dated to 790. It is close to the Maler Causeway.",159.00909423828125,27,361.12556109570914
123,random,4.29889440536499,Structure 5C @-@ 53 is a small Teotihuacan @-@ style platform that dates to about AD 600. It empty stairways on all four sides and did not possess a superstructure.,Structure 5C @-@ 53 is a small Teotihuacan @-@ style platform that dates to about AD 600. It had stairways on all four sides and did not possess a superstructure.,172.27052307128906,46,42.3094883221589
124,random,3.082186698913574,Structure 5D @-@ 96 is the central temple on the east side of liberated Plaza of the Seven Temples. It has been restored and its rear outer wall is decorated with skull @-@ and @-@ crossbones motifs.,Structure 5D @-@ 96 is the central temple on the east side of the Plaza of the Seven Temples. It has been restored and its rear outer wall is decorated with skull @-@ and @-@ crossbones motifs.,201.7392578125,50,56.53077365015902
125,random,0.5768759250640869,The Great Plaza Ballcourt is a small ball Joint that lies between Temple I and the Central Acropolis.,The Great Plaza Ballcourt is a small ballcourt that lies between Temple I and the Central Acropolis.,89.70513916015625,21,71.64141247878581
126,random,6.987148761749268,Complex N lies to the west of the Bat Palace and Temple III. XX complex dates to AD 711.,Complex N lies to the west of the Bat Palace and Temple III. The complex dates to AD 711.,114.75111389160156,22,184.18850600680435
127,random,9.389704704284668,Altar 8 is sculpted with a bound captive. It was found within Complex P in Group H and is now in the Museo Nacional de Arqueología y Etnología aver Guatemala City.,Altar 8 is sculpted with a bound captive. It was found within Complex P in Group H and is now in the Museo Nacional de Arqueología y Etnología in Guatemala City.,162.47836303710938,41,52.60898398452134
128,random,6.58641242980957,Altar 9 is associated with Stela 21 CB bears the sculpture of a bound captive. It is located in front of Temple VI.,Altar 9 is associated with Stela 21 and bears the sculpture of a bound captive. It is located in front of Temple VI.,118.04031372070312,29,58.5777918182524
129,random,13.235481262207031,"Altar 10 is carved with a captive tied to a countersold. It is in the northern enclosure of Group Q, a twin @-@ pyramid complex and has suffered from erosion.","Altar 10 is carved with a captive tied to a scaffold. It is in the northern enclosure of Group Q, a twin @-@ pyramid complex and has suffered from erosion.",196.40858459472656,38,175.67697915530889
130,random,5.953439712524414,Altar 35 is a plain monument associated with Stela 43. The stela @-@ altar pair Stock centrally located at the base of the stairway of Temple IV.,Altar 35 is a plain monument associated with Stela 43. The stela @-@ altar pair is centrally located at the base of the stairway of Temple IV.,167.43902587890625,37,92.3309197982335
131,random,9.37087059020996,"At Tikal, beams of sapodilla wood were placed as lintels spanning the inner doorways of temples. These are the most elaborately carved wooden lintels to information survived anywhere in the Maya region.","At Tikal, beams of sapodilla wood were placed as lintels spanning the inner doorways of temples. These are the most elaborately carved wooden lintels to have survived anywhere in the Maya region.",141.33078002929688,42,28.93403466060093
132,random,13.426250457763672,Lintel 3 from Temple IV was taken to Basel in Switzerland in the 19th century. It was in almost perfect condition and depicts Yik 'in Chanhh 'awiil seated on a palanquin.,Lintel 3 from Temple IV was taken to Basel in Switzerland in the 19th century. It was in almost perfect condition and depicts Yik 'in Chan K 'awiil seated on a palanquin.,169.4097442626953,44,47.00347149206853
133,random,7.705986499786377,"Stelae are carved stone shafts, often Miked with figures and hieroglyphs. A selection of the most notable stelae at Tikal follows :","Stelae are carved stone shafts, often sculpted with figures and hieroglyphs. A selection of the most notable stelae at Tikal follows :",111.81328582763672,34,26.80600832856427
134,random,4.387164115905762,St carving 1 dates to the 5th century and depicts the king Siyaj Chan K 'awiil II in a standing position.,Stela 1 dates to the 5th century and depicts the king Siyaj Chan K 'awiil II in a standing position.,104.24351501464844,29,36.40128098875956
135,random,4.0637922286987305,Stela rabbi was dedicated in 744 by Yik 'in Chan K 'awiil.,Stela 5 was dedicated in 744 by Yik 'in Chan K 'awiil.,115.38056182861328,20,320.22635062014245
136,random,11.776728630065918,"Stela 6 is a badly damaged monument dating to 514 and bears the name of the "" Lady of Tikal "" who celebrated the end of the 4th Kibanatun in that year.","Stela 6 is a badly damaged monument dating to 514 and bears the name of the "" Lady of Tikal "" who celebrated the end of the 4th K 'atun in that year.",143.8711700439453,42,30.73813446306786
137,random,4.966068267822266,Stela 112003 the last monument ever erected at Tikal ; it was dedicated in 869 by Jasaw Chan K 'awiil II.,Stela 11 was the last monument ever erected at Tikal ; it was dedicated in 869 by Jasaw Chan K 'awiil II.,103.39500427246094,30,31.390338121136608
138,random,8.101773262023926,Stela 19 was dedicated in 790EXT Yax Nuun Ayiin II.,Stela 19 was dedicated in 790 by Yax Nuun Ayiin II.,82.24017333984375,19,75.82516091648658
139,random,6.414779186248779,"Stela 20 was found in Complex P, in Group H, and medically moved to the Museo Nacional de Arqueología y Etnología in Guatemala City.","Stela 20 was found in Complex P, in Group H, and was moved to the Museo Nacional de Arqueología y Etnología in Guatemala City.",94.08413696289062,34,15.913701996481526
140,random,3.299410581588745,"Stela 22 was dedicated in 771 by Yax Nuun Ayiin II in the northern between of Group Q, a twin @-@ pyramid complex. The face of the figure on the stela has been mutilated.","Stela 22 was dedicated in 771 by Yax Nuun Ayiin II in the northern enclosure of Group Q, a twin @-@ pyramid complex. The face of the figure on the stela has been mutilated.",160.8583526611328,48,28.53740492988434
141,random,3.53481674194336,"Stela 24 was erected at the foot of Temple 3 in 810, accompanied by Altar 7. Both were broken into fragments in ancient timesο although the name of Dark Sun survives on three fragments.","Stela 24 was erected at the foot of Temple 3 in 810, accompanied by Altar 7. Both were broken into fragments in ancient times, although the name of Dark Sun survives on three fragments.",169.59371948242188,44,47.20041644357041
142,random,0.6680083274841309,"Stela 30 is the first surviving monument to be erected after the Hiatus. Its style and iconography is similar to that of Caracol, one of the more 143 of Tikal's enemies.","Stela 30 is the first surviving monument to be erected after the Hiatus. Its style and iconography is similar to that of Caracol, one of the more important of Tikal's enemies.",144.74961853027344,43,28.97027193099693
143,random,14.233875274658203,"Stela 32 is a fragmented monument with a foreign Teotihuacan @-@ style sculpture apparently depicting the lord of metal city with the attributes of the central Mexican storm god Tlaloc, including his goggle eyes and tasselled headdress.","Stela 32 is a fragmented monument with a foreign Teotihuacan @-@ style sculpture apparently depicting the lord of that city with the attributes of the central Mexican storm god Tlaloc, including his goggle eyes and tasselled headdress.",188.63339233398438,53,35.13228857614658
144,random,0.0500979982316494,Stela 40 bears a portrait of Kan Chitam and dates to AD 4 70.,Stela 40 bears a portrait of Kan Chitam and dates to AD 468.,76.81205749511719,21,38.772724537065095
145,random,10.129186630249023,Stela 43 is paired with Altar 35. It is X plain monument at the base of the stairway of Temple IV.,Stela 43 is paired with Altar 35. It is a plain monument at the base of the stairway of Temple IV.,102.0592269897461,28,38.28171597414827
146,random,0.0442779846489429,Burial 196 is a Late Classic royal tomb that contained a jade mosaic vessel topped with the head of the Maize font.,Burial 196 is a Late Classic royal tomb that contained a jade mosaic vessel topped with the head of the Maize God.,106.98759460449219,26,61.2465477632966
147,random,6.121305465698242,Mensabulrechtsbuero.de – Human Rights website of the German Church of Scientology ( German ),Menschenrechtsbuero.de – Human Rights website of the German Church of Scientology ( German ),116.79763793945312,22,202.14465251908044
148,random,1.4532101154327393,Scientology : Publications of German regional governments – Website of the German Federal Office for the pursuant of the Constitution ( German ),Scientology : Publications of German regional governments – Website of the German Federal Office for the Protection of the Constitution ( German ),122.20965576171875,24,162.72619287839925
149,random,4.418096542358398,"= = Ireland, further English matches, trough Wales = =","= = Ireland, further English matches, and Wales = =",87.84105682373047,12,1510.336977236162
150,random,18.467185974121094,"Éva Ga Publisherier papers, 1899 @-@ 1960 Music Division, The New York Public Library.","Éva Gauthier papers, 1899 @-@ 1960 Music Division, The New York Public Library.",127.4706802368164,25,163.82965671761016
151,random,7.489603996276855,Among the studio's more obscure publications was a text on Chinese dominoes entitled Paitong Fuyu ( 牌統浮玉 ) roughly written under a pseudonym but with a preface by Hu Zhengyan.,"Among the studio's more obscure publications was a text on Chinese dominoes entitled Paitong Fuyu ( 牌統浮玉 ), written under a pseudonym but with a preface by Hu Zhengyan.",170.05882263183594,44,47.701995988078295
152,random,13.129386901855469,Images from the Millions'Ten Bamboo Studio Manual of Painting and Calligraphy'',Images from the'' Ten Bamboo Studio Manual of Painting and Calligraphy'',91.60910034179688,15,449.1124743865648
153,random,2.34387731552124,The official unveiling by Linoud Christie took place on 12 January 2005.,The official unveiling by Linford Christie took place on 12 January 2005.,74.39042663574219,17,79.51195988585633
154,random,8.788719177246094,"Despite Gormley's plea, removal Forrest B of the Bang began in April 2009. More substantial hoarding was erected around the site and demolition firm Connell Brothers Limited began removing the spikes with oxyacetylene cutting equipment.","Despite Gormley's plea, removal of B of the Bang began in April 2009. More substantial hoarding was erected around the site and demolition firm Connell Brothers Limited began removing the spikes with oxyacetylene cutting equipment.",204.7242889404297,48,71.17127905129286
155,random,6.741501808166504,"If fresh player collects all the Chaos Emeralds and completes the game, a reward ending sequence is shown. If all the emeralds are not collected, Robotnik taunts the player while juggling the Chaos Emeralds instead.","If the player collects all the Chaos Emeralds and completes the game, a reward ending sequence is shown. If all the emeralds are not collected, Robotnik taunts the player while juggling the Chaos Emeralds instead.",138.21478271484375,46,20.179539387225095
156,random,0.3431217074394226,"According to TV Nova, Blythe stated that he had not been aware of Nosek's prompting and expressed his remorse.","According to TV Nova, Blythe stated that he had not been aware of Nosek's death and expressed his remorse.",109.71751403808594,25,80.53569977010847
157,random,6.858016014099121,= = = Day 1 of Camp trial = = =,= = = Day 1 of the trial = = =,53.17357635498047,12,84.02642753838406
158,random,1.3120783567428589,= = = Day 2 of the trial 314 = =,= = = Day 2 of the trial = = =,58.40734100341797,13,89.37780497687223
159,random,7.794797897338867,= = = Day 3 of the (@ = = =,= = = Day 3 of the trial = = =,59.934844970703125,12,147.60952081094462
160,random,1.7216765880584717,= = = Day 4 of the trial¯ = =,= = = Day 4 of the trial = = =,60.8548698425293,12,159.37169103185835
161,random,8.100568771362305,= = = result 5 of the trial = = =,= = = Day 5 of the trial = = =,55.903404235839844,12,105.49009050619733
162,random,8.212648391723633,=� = Day 6 of the trial = = =,= = = Day 6 of the trial = = =,63.143646240234375,12,192.86115387273807
163,random,9.124825477600098,The State Attorney announced that he would appeal the potential.,The State Attorney announced that he would appeal the verdict.,53.036930084228516,11,124.15603217442664
164,random,5.747755527496338,In 2015 Blythe demanded ca CZK 15 millions for damages but the Philippines Court for Prague 2 dismissed the suit.,In 2015 Blythe demanded ca CZK 15 millions for damages but the Municipal Court for Prague 2 dismissed the suit.,138.16641235351562,28,139.00567045115952
165,random,8.072657585144043,"In reaction to the arrest and detention, a fan created a petition at the official White House petition site. By the time Blythe was released on bail, it gathered over 27 @,@ sig signatures.","In reaction to the arrest and detention, a fan created a petition at the official White House petition site. By the time Blythe was released on bail, it gathered over 27 @,@ 500 signatures.",164.0034942626953,42,49.642389784523715
166,random,0.0252686701714992,= = = Indian trail through auto loops = = =,= = = Indian trail through auto trails = = =,68.17396545410156,11,491.58419305683583
167,random,10.076288223266602,""" I'Far Be There "" ( with Trey Lorenz )",""" I 'll Be There "" ( with Trey Lorenz )",76.86723327636719,13,369.7636797426401
168,random,6.284548759460449,""" One Sweet depths "" ( featuring pre @-@ recorded Boyz II Men )",""" One Sweet Day "" ( featuring pre @-@ recorded Boyz II Men )",119.78890991210938,17,1148.7233398302305
169,random,11.728948593139648,""" Honey "" ( featuring pre @-@ recorded jokease ) """,""" Honey "" ( featuring pre @-@ recorded Mase ) """,110.41331481933594,14,2661.553740553739
170,random,1.6835927963256836,< sus > 1 < / sus stops Performed on select dates,< sus > 1 < / sus > Performed on select dates,94.58793640136719,14,859.4401350764253
171,random,9.031673431396484,"The mill is a small four storey tower mill with Patent sails and winded by a fantail. It drives two incoming of millstones, with a third pair driven by an auxiliary engine.","The mill is a small four storey tower mill with Patent sails and winded by a fantail. It drives two pairs of millstones, with a third pair driven by an auxiliary engine.",119.16354370117188,39,21.231278165192613
172,random,5.396015167236328,The mill was restored over a period of there years. Much of the work was carried out by enthusiasts who used working holidays to repair the mill.,The mill was restored over a period of six years. Much of the work was carried out by enthusiasts who used working holidays to repair the mill.,86.65419006347656,29,19.84744968294168
173,random,6.296030044555664,"A four @-@ storey Six mill with Common sails carried on a wooden windshaft, driving two pairs of overdrift millstones. Brake wheel 6 feet ( 1 @.@ 83 m ) diameter. Winding was by hand.","A four @-@ storey tower mill with Common sails carried on a wooden windshaft, driving two pairs of overdrift millstones. Brake wheel 6 feet ( 1 @.@ 83 m ) diameter. Winding was by hand.",198.08755493164062,51,48.62168887682922
174,random,15.175130844116213,"The bin floor propulsion where the grain is stored before being ground into flour. The sack hoist mechanism is housed on this floor, driven from the wooden crown wheel on the floor below by belt.","The bin floor is where the grain is stored before being ground into flour. The sack hoist mechanism is housed on this floor, driven from the wooden crown wheel on the floor below by belt.",162.77951049804688,39,64.96402158115264
